0.1,
1.80133,
1.77176,
1.85055,
1.14684,
1.87153,
1.39116,
0.808634,
1.48125,
1.15822,
1.57384,
1.41034,
1.67918,
2.21798,
1.47087,
1.56192,
1.40402,
1.22329,
1.86519,
1.62707,
1.57346,
1.73333,
0.842433,
1.69052,
1.28734,
2.03834,
1.17789,
1.70335,
1.82244,
1.79548,
1.75845,
1.44223,
2.05522,
2.04219,
1.14438,
1.35515,
1.38111,
2.03268,
0.708676,
0.952424,
1.26148,
0.472663,
0.919272,
1.14599,
1.77806,
1.29776,
1.87401,
1.58679,
1.76571,
1.84935,
1.42578,
1.6894,
1.85373,
0.444825,
1.40417,
1.35171,
1.79577,
1.84677,
1.67301,
1.20471,
0.82456,
1.4051,
1.84058,
1.57661,
1.00699,
0.900939,
0.898582,
1.07151,
2.03833,
1.50642,
1.09693,
1.93986,
1.53491,
1.87106,
1.50932,
1.08643,
2.0333,
1.22633,
1.28443,
1.89742,
1.29336,
1.65642,
1.44662,
1.80558,
1.44919,
2.02994,
0.652207,
1.26352,
1.80627,
1.17772,
1.6895,
1.79206,
1.66513,
1.14391,
1.79672,
1.02307,
1.61945,
1.94751,
1.94882,
1.03763,
1.26415,
1.54017,
1.22289,
1.82179,
1.80358,
1.41122,
2.0516,
1.5918,
1.46086,
1.16944,
1.40681,
1.34835,
1.42484,
1.86543,
1.57126,
1.75853,
1.69903,
1.69403,
1.56975,
1.17579,
0.930528,
1.71285,
1.25673,
1.24864,
0.901184,
1.56252,
1.41951,
1.11651,
1.55301,
0.787905,
0.889906,
1.12948,
1.40898,
1.71939,
0.825614,
2.01296,
1.39145,
0.953554,
1.9262,
1.08714,
1.04871,
1.3579,
1.24998,
1.84452,
1.45704,
1.46097,
0.968344,
0.821874,
1.44598,
1.73237,
1.29154,
0.661581,
1.88798,
1.16908,
1.28927,
1.67804,
1.69806,
1.62418,
1.09423,
1.94542,
1.41327,
2.00326,
1.37622,
1.02521,
1.05858,
1.8863,
1.66098,
2.06733,
1.37797,
1.53965,
1.56794,
1.83087,
1.45499,
1.72188,
1.75802,
1.98038,
1.51123,
1.16201,
1.55977,
0.991758,
1.90709,
1.06643,
1.5254,
1.34829,
1.45676,
1.37523,
1.67943,
1.33673,
1.13037,
1.53342,
0.774807,
1.87425,
1.42908,
1.23926,
1.56782,
1.56332,
1.72032,
1.58754,
1.45696,
1.92007,
1.42633,
1.66823,
1.4687,
1.44651,
1.147,
1.46823,
1.90674,
1.23954,
1.62087,
2.03102,
1.4586,
1.7604,
1.2032,
1.72689,
1.31891,
1.98178,
1.47743,
1.32145,
1.5723,
1.12305,
1.75858,
1.63953,
1.17991,
2.06247,
1.94435,
1.06592,
0.978747,
1.61826,
1.30644,
1.92656,
1.55912,
1.36112,
1.46276,
1.55946,
1.42366,
1.46816,
0.917857,
1.67746,
1.80228,
1.74441,
1.98115,
2.09143,
1.80371,
1.43577,
1.88133,
1.24423,
1.49259,
1.42453,
1.77952,
1.53926,
1.69104,
2.00309,
1.50907,
2.05594,
0.686988,
1.38225,
1.65243,
1.81637,
1.30854,
1.41125,
1.59998,
1.87733,
1.70422,
1.84012,
1.37174,
1.60833,
1.42543,
1.70916,
1.81507,
1.80811,
2.16065,
1.4664,
1.35041,
1.50477,
1.18845,
1.78286,
0.753634,
1.68148,
0.814788,
1.42641,
1.65464,
1.77002,
1.68176,
1.76037,
0.808703,
1.50352,
1.401,
1.6988,
1.65588,
0.886213,
1.6592,
0.887941,
1.91596,
1.81821,
1.50624,
1.48861,
1.34016,
1.2373,
1.40044,
1.78083,
1.09002,
1.13011,
1.25062,
1.46862,
1.82955,
1.62944,
1.45177,
1.59988,
1.23886,
1.48138,
1.67742,
1.69785,
1.82258,
1.68941,
1.59876,
1.78354,
2.14386,
1.53623,
0.954816,
1.3744,
1.30374,
1.12841,
1.05325,
0.965031,
1.34853,
2.16997,
1.65292,
1.6366,
1.27816,
1.67541,
1.58072,
1.74611,
0.91795,
1.94148,
1.56617,
0.842701,
1.53909,
1.37608,
1.8699,
1.86764,
1.34121,
1.24497,
1.72122,
1.60209,
1.80594,
2.00847,
1.45587,
1.09009,
1.61836,
1.04676,
1.82138,
1.35013,
1.17423,
1.46702,
0.91605,
0.722599,
1.45679,
1.6492,
1.7534,
2.10573,
0.922441,
1.71369,
1.02871,
1.3081,
1.20534,
1.5994,
1.65734,
1.42028,
1.64111,
1.2953,
1.54513,
1.89162,
0.978562,
1.35835,
1.61595,
1.35064,
1.70076,
1.12087,
1.20432,
1.06723,
1.43801,
1.50101,
1.3887,
1.20632,
1.76591,
1.67872,
1.35798,
1.77932,
0.931161,
1.40645,
1.17113,
