0.1,
0.0493137,
-0.134326,
-0.308943,
-0.421748,
0.307468,
0.296123,
0.300182,
-0.55409,
0.028386,
0.1577,
-0.285324,
-0.0544361,
-0.738194,
-0.235069,
0.219913,
0.273315,
0.376907,
0.0918838,
0.0949507,
-0.353233,
-0.0872989,
-0.681993,
0.519103,
-0.0889915,
-0.588894,
-0.6512,
0.0519803,
0.214381,
0.576165,
0.384854,
0.428636,
-0.317387,
0.818551,
0.167512,
0.310948,
0.955176,
0.0805511,
-0.571732,
-0.682439,
-0.65961,
0.212114,
-0.45559,
0.101177,
-0.48994,
-0.0349511,
0.405582,
-0.538946,
-0.558432,
0.0958889,
-0.166843,
-0.0997482,
-0.0462752,
0.12303,
-0.136741,
-0.619299,
-0.64341,
-0.554309,
0.537273,
0.250331,
-0.555033,
-0.800461,
0.251915,
-0.852072,
0.200924,
0.296643,
-0.0940167,
-0.274997,
-1.04435,
-0.523758,
0.0685571,
-0.0183638,
0.303299,
0.0505438,
-0.712918,
-0.799519,
-0.111724,
-0.467148,
-0.324418,
0.342137,
-0.505864,
0.300878,
0.0372608,
0.341091,
-0.411345,
-0.293896,
-0.0555387,
-0.245018,
-1.0087,
-1.04727,
-0.332583,
0.296956,
0.31716,
0.248484,
-0.389114,
-0.560089,
-0.265787,
-0.428327,
-0.439995,
0.174511,
-0.469425,
-0.500528,
-0.254749,
-0.416686,
-0.104186,
-0.140763,
-0.344155,
-0.655857,
-0.487133,
0.161831,
0.213002,
1.12223,
-0.411691,
-0.535962,
-0.59029,
-0.71552,
0.576859,
0.273495,
-0.134253,
-0.223013,
-0.266649,
-0.764864,
-0.551154,
0.209259,
0.0833903,
0.282864,
-1.01841,
0.148628,
-0.597267,
-0.742536,
-0.0252806,
0.453837,
0.279496,
-0.973818,
0.461395,
-0.404651,
-0.0287723,
0.425919,
-0.422475,
-0.237486,
-0.195058,
-0.829003,
0.527662,
-0.354139,
-0.880423,
-0.445986,
-0.228055,
-0.305284,
-0.272744,
-0.505673,
-0.0187989,
-0.158544,
-0.028215,
0.294665,
-1.02917,
-0.30331,
-0.319329,
0.169594,
0.337845,
-0.35253,
0.116322,
0.261857,
-0.374121,
-0.0470485,
-1.08394,
-0.797111,
0.331579,
-0.390482,
-0.151947,
-0.460285,
-0.87341,
-0.983757,
-0.221882,
-0.91714,
-0.751446,
-0.437201,
0.293161,
0.114253,
0.564836,
-0.584385,
-0.6767,
-0.611139,
-0.805293,
0.133415,
-0.329208,
0.0221922,
-0.141419,
0.528117,
0.265648,
0.0734727,
-0.824255,
-0.0794735,
-0.149948,
-0.762427,
0.62477,
0.171915,
-0.190289,
-0.27529,
0.523661,
0.0155263,
0.260956,
-0.273511,
0.125362,
0.564425,
-0.576543,
0.232434,
-0.378401,
0.497624,
0.263078,
0.165011,
-0.470888,
0.159712,
-0.594355,
0.357547,
0.844323,
-0.361962,
0.585145,
0.349146,
-0.544975,
-0.656392,
0.58403,
-0.197818,
0.211334,
-0.416021,
0.327959,
-0.48222,
-0.853337,
-0.509719,
0.593388,
0.173513,
0.314343,
-0.379089,
0.21875,
0.162033,
-0.443962,
-0.365538,
-0.839427,
0.119445,
-0.76621,
-0.31331,
0.126863,
-0.617763,
0.922791,
-0.305498,
0.0272166,
-0.579982,
-0.597424,
0.209876,
0.0682228,
-0.276975,
0.260538,
-0.194919,
0.0580831,
-0.0652843,
-0.045705,
-0.000161942,
-0.126063,
0.0720248,
-0.0310426,
-0.449087,
-0.164166,
-0.233281,
-0.102478,
0.351484,
0.662973,
-0.180095,
0.204368,
0.228771,
-0.554161,
0.870983,
0.129705,
-0.0332258,
0.187252,
0.135245,
-0.341187,
-0.896687,
0.865891,
-0.448072,
-0.910113,
-0.810952,
0.496819,
-0.351324,
-0.110488,
-0.339628,
0.0984197,
0.313677,
-0.150989,
-0.253086,
-0.333329,
0.383197,
-0.0777087,
-0.298369,
-0.180641,
-1.0332,
-0.810727,
0.225241,
-0.913054,
-0.115177,
-0.639545,
-0.710593,
-0.381148,
0.256757,
-0.632088,
-0.25593,
-0.32946,
0.320397,
0.301717,
-0.419517,
-0.512094,
-0.471404,
-0.226544,
0.684536,
-0.682612,
-0.207571,
-0.754511,
-0.164588,
-0.0419482,
0.0996038,
-0.416731,
0.197397,
-1.02757,
0.34653,
-0.354248,
-0.462704,
-0.314957,
-0.035436,
0.727445,
-0.236313,
-0.369979,
0.0308881,
-0.516095,
0.169786,
-0.577637,
-0.174144,
-0.781067,
-0.027102,
-0.201689,
-0.141762,
-0.450496,
-0.517743,
0.183943,
0.428393,
0.238088,
0.226528,
-0.30797,
0.369851,
-0.743495,
-0.138945,
-0.739145,
0.88515,
-0.625315,
0.0809707,
-0.337187,
0.531042,
0.0907471,
-0.15574,
0.400386,
-0.502804,
-0.627791,
0.555846,
-0.788474,
0.68253,
-0.25406,
-0.668303,
0.36218,
0.162908,
-0.662113,
-0.0411349,
-0.665603,
-0.700351,
0.358725,
0.326974,
-0.354956,
0.241651,
-0.600102,
0.352818,
0.360931,
-0.495822,
0.276948,
-0.493283,
-0.275255,
0.141662,
0.177653,
-0.294692,
-0.846658,
0.0405549,
0.286898,
0.075528,
-1.23773,
-0.96482,
-0.140329,
-0.762892,
0.204694,
-0.483035,
0.2796,
-0.165239,
-0.84898,
-0.567678,
-0.856332,
0.085042,
-0.322964,
-0.385578,
-0.233598,
0.358802,
-0.486106,
0.0764935,
0.0369208,
0.346064,
-0.805655,
-0.683969,
-0.182605,
0.223221,
-0.217687,
-0.119408,
0.442013,
0.65833,
-0.993188,
0.0457959,
0.103307,
0.175573,
-0.1706,
0.462001,
-0.436805,
0.524634,
0.15721,
-1.06454,
0.159141,
0.0336871,
0.23873,
0.52149,
-0.971884,
-0.38891,
0.209447,
0.468739,
-0.547162,
-0.575894,
-0.0626854,
0.202871,
-0.0331396,
-0.648835,
-0.913527,
-0.0729862,
-0.904476,
-0.741541,
-0.307477,
0.308042,
-0.222799,
-0.402328,
0.440305,
0.349843,
-0.220064,
-0.286488,
-0.479757,
0.418628,
0.225109,
0.0656277,
0.707608,
-0.350668,
0.0892461,
-0.577101,
0.124127,
-0.678938,
-0.507818,
0.949236,
-0.172191,
-0.485911,
-0.457667,
-0.74808,
0.091322,
0.0208535,
-0.192757,
-0.00458602,
-0.0695017,
-0.661342,
0.0907173,
0.55034,
0.462273,
0.0956043,
0.607933,
-0.0755999,
-0.324,
-0.0764038,
0.341765,
-0.713669,
-0.0155147,
-0.400776,
-0.0716376,
-0.272551,
-0.064756,
-0.0807856,
-0.0534093,
-0.254981,
-0.888809,
-0.300852,
-0.510313,
-0.066532,
0.00107267,
-0.746862,
-0.270893,
-0.795681,
0.162379,
0.141725,
-0.471989,
0.239075,
-0.300001,
-0.412842,
0.153896,
0.110203,
-0.0585589,
0.147815,
-0.439314,
-0.600482,
-0.158107,
-0.157905,
-0.518361,
-0.937451,
-0.30937,
-0.581051,
0.706608,
0.663702,
-0.493416,
0.258664,
-0.199827,
0.04747,
-0.198457,
-0.273075,
0.346029,
-1.11623,
-0.250648,
0.170946,
-0.170115,
-0.737955,
0.0128601,
-0.0761035,
0.0673981,
-0.322869,
-0.157481,
0.0760172,
0.168393,
-0.938136,
0.517535,
-0.0316167,
-0.624741,
0.184774,
0.672995,
-0.392116,
0.470089,
0.171011,
-0.354663,
0.218496,
0.102357,
-0.219437,
-0.873149,
-0.357669,
-0.568774,
0.00815839,
-0.698697,
0.42462,
-0.0420093,
-0.025508,
0.0812521,
-0.0460693,
-1.16335,
-0.395845,
0.424945,
0.178331,
-0.827573,
-0.0726774,
0.256592,
-0.823588,
0.290998,
0.728861,
-0.379789,
0.00962458,
-0.844123,
-0.115082,
0.208045,
-0.601675,
0.419515,
0.0316446,
-0.603641,
0.0513007,
0.584288,
0.0832003,
-0.216587,
-0.58099,
-0.435267,
-0.270501,
0.719635,
-0.64703,
-0.201528,
0.363917,
0.159121,
-0.146488,
0.125243,
-0.717614,
-0.155455,
-0.185191,
-0.179357,
0.146186,
-0.301585,
-0.0495845,
-0.245633,
0.774837,
-1.06278,
0.358905,
-0.174543,
-0.0734472,
0.339897,
0.1438,
-1.00605,
0.186851,
-0.590372,
0.795297,
-0.377372,
-0.0244469,
-0.178256,
0.150393,
-0.253049,
-0.235575,
-0.509596,
-0.921299,
-0.940021,
-0.317366,
-0.568895,
-0.529889,
-0.787652,
0.188796,
0.0285205,
-0.536177,
-0.252571,
0.418161,
0.308351,
-0.3136,
-0.472916,
0.0248241,
-0.512419,
0.146871,
-0.0521832,
-1.01426,
0.329546,
0.244707,
-0.118507,
0.502449,
-0.387607,
-0.85675,
0.262385,
-0.604643,
0.641997,
-0.258562,
-0.0411661,
0.337809,
0.338901,
-0.588604,
0.217355,
0.154284,
0.0564585,
0.0949003,
0.0627925,
0.927355,
-0.170295,
-0.111149,
0.0580618,
-0.0812524,
0.0475149,
0.0626403,
0.0118001,
-0.694733,
-0.350486,
0.232179,
-0.666825,
-0.545294,
-0.678612,
0.0600838,
0.383424,
-0.431143,
0.244718,
-0.451364,
0.410628,
0.178192,
0.428582,
0.733851,
0.0727549,
0.291877,
0.112852,
-0.414359,
-0.561052,
-0.121585,
-0.609424,
-0.237825,
-0.284149,
0.136972,
-0.511677,
0.162104,
-1.07797,
-0.0468924,
-0.274439,
-0.788568,
-0.370399,
0.54564,
0.139722,
-0.187903,
-0.0481239,
-0.156049,
-0.349419,
0.352497,
0.120936,
-0.88725,
-0.185043,
-0.575866,
-0.0151511,
-0.0239006,
-0.748685,
0.205791,
-0.408148,
-0.97922,
-0.201697,
0.468152,
0.291718,
-0.271076,
-0.0224626,
-0.312456,
-0.946495,
0.201442,
0.642843,
0.697928,
0.0620004,
0.186306,
-0.519976,
0.170604,
-0.178795,
0.45245,
-0.231671,
-0.034262,
-0.494006,
-0.570578,
-0.0267186,
0.0265942,
0.285531,
0.163377,
0.105436,
-0.367442,
0.0946662,
-0.905891,
-0.864794,
-0.59247,
0.0331951,
-0.0359747,
0.463736,
-0.678375,
0.177554,
-0.0280052,
-0.334358,
-0.025885,
0.426433,
-0.107201,
0.246283,
-0.494281,
0.405929,
-0.405514,
-0.692977,
-0.682978,
-0.144241,
0.498607,
0.0262763,
-0.317231,
-0.727541,
0.075147,
0.465877,
-0.187247,
-0.368955,
0.113182,
0.482205,
0.353598,
0.240975,
-0.144038,
0.405145,
-0.0485074,
-0.476876,
0.347593,
-0.869284,
0.761762,
-0.325295,
0.805914,
-0.992069,
-0.283073,
-0.0372809,
0.153182,
-0.399767,
0.123101,
0.0880881,
-0.392632,
-0.258397,
-0.0367027,
0.045964,
-1.21748,
0.398357,
0.347927,
-0.321858,
-0.396059,
-0.295315,
0.0361472,
0.618798,
-0.61406,
-0.341793,
-0.637877,
0.547513,
0.801913,
-0.118604,
-0.0342444,
-0.325391,
-0.0114695,
-0.383937,
-0.0925213,
-0.528694,
-0.38412,
0.46242,
-0.153015,
0.60079,
-0.0404585,
-0.406341,
-0.460434,
0.170042,
-0.217968,
-0.154536,
-0.839496,
-0.921118,
-0.108531,
-0.802701,
-0.0417256,
-0.325987,
-0.67258,
0.21392,
-0.130476,
-0.400163,
0.173182,
-0.641691,
-0.80809,
0.658723,
0.163533,
0.0117869,
-0.785021,
0.263824,
0.104077,
-0.287039,
0.025842,
-0.404032,
-0.481022,
-0.147607,
-0.301334,
0.122322,
-0.592598,
-0.187506,
-0.37562,
-0.576686,
0.215822,
-0.452704,
0.24834,
-0.645458,
-0.606755,
0.152156,
-0.362557,
-0.620193,
-0.270098,
-0.0885096,
-0.170372,
-0.458562,
0.0856294,
-0.274873,
0.289641,
-0.601153,
-0.360137,
-0.645058,
-0.416796,
0.563721,
0.364763,
0.338879,
-0.829297,
-0.402676,
-0.578169,
0.0396444,
-0.0291734,
-0.170088,
-0.786986,
-0.10403,
0.0282655,
-0.151961,
-0.16354,
-0.635582,
0.0281251,
-0.195574,
-0.42478,
0.054623,
-0.852352,
-1.08672,
0.282644,
-0.263131,
-0.745795,
-0.519522,
-0.733251,
0.151884,
-0.0534954,
-0.867233,
-0.819897,
-1.08372,
-0.0130618,
-0.0843789,
-0.0617066,
-0.719883,
0.0977568,
0.705069,
0.0090626,
-0.87609,
-0.0673154,
0.217971,
0.556328,
-0.0634457,
-0.714974,
-0.285187,
-0.0424165,
-0.655226,
0.547897,
-0.979562,
-0.399095,
-0.472292,
-0.2753,
-0.381909,
0.749167,
-0.275331,
-0.111256,
-0.395514,
-0.0357572,
0.249556,
-0.268586,
-0.370576,
0.401709,
-0.518294,
-0.5235,
-0.316493,
0.248604,
0.29881,
-0.615913,
-0.30156,
-0.114726,
-0.488661,
0.248161,
0.444242,
0.616827,
0.172678,
-0.945374,
0.170146,
-0.57694,
-0.221059,
-0.714144,
-0.144134,
0.483801,
0.0510944,
-0.325786,
0.271066,
-0.523691,
-0.603771,
0.158116,
0.151447,
-0.147973,
-0.0173653,
0.387939,
-0.481478,
-0.0653689,
-0.111774,
1.08129,
0.179733,
-0.571205,
0.0330554,
0.0817072,
0.142415,
-0.371166,
-0.137963,
-0.155066,
0.0638341,
0.692968,
0.377549,
-0.304641,
-0.230045,
0.510502,
-0.302602,
-0.348145,
-0.00104695,
0.0448869,
0.875995,
-1.12631,
0.356376,
-0.433708,
0.244968,
-0.365213,
0.672124,
-0.0773232,
-0.03948,
0.109533,
0.060487,
-0.648099,
-0.341726,
-0.0279165,
-1.14382,
0.0277,
-0.288368,
-0.623966,
-0.296979,
-0.00546945,
0.434072,
0.775565,
-1.24081,
-0.356367,
-0.4612,
0.263559,
0.0280049,
0.423909,
0.201313,
-0.32631,
-0.800311,
0.298127,
0.124401,
-0.122587,
1.52294,
0.124128,
0.441049,
0.120232,
-0.244959,
0.21913,
-0.333768,
-0.54576,
0.22587,
-1.0914,
0.218657,
-0.299142,
0.289035,
0.183261,
0.036508,
0.368829,
0.269685,
-0.465822,
-0.229038,
0.101408,
-0.132286,
0.17415,
-0.126897,
0.373416,
0.139835,
-0.588183,
-0.141355,
-0.122864,
-0.336845,
-0.584342,
-0.324634,
-0.714325,
0.318783,
-0.370223,
0.11066,
0.285285,
-0.154256,
-1.07188,
-0.426187,
-0.330658,
-1.21954,
0.153645,
-1.07156,
-0.260436,
-0.183509,
-0.962419,
0.471823,
0.310576,
-0.670385,
-0.277059,
0.560435,
-0.263844,
0.297719,
0.0360016,
-0.256947,
-0.196963,
-0.884441,
0.724299,
0.412225,
-0.17721,
-0.371391,
0.290757,
-0.395169,
-0.778192,
0.0149934,
0.131352,
0.236974,
-0.383933,
-0.0777781,
0.403197,
0.283564,
-0.267631,
0.340077,
-0.310312,
0.214147,
-0.208742,
0.319966,
-0.989323,
-0.367567,
0.638256,
-0.217652,
-0.302908,
-0.423364,
0.320147,
-0.361031,
0.326781,
-0.348134,
-0.249817,
-0.0227359,
-0.568082,
0.324737,
-0.761062,
-0.580958,
0.349237,
0.344455,
0.205652,
0.279785,
-0.475949,
-0.56885,
-0.188195,
0.276695,
0.71943,
0.342559,
0.32037,
-1.1961,
-0.387341,
0.220863,
-1.2809,
0.0625577,
-0.449739,
-0.297795,
-0.0450924,
-0.692804,
-0.799638,
0.133814,
-0.702218,
-0.518555,
-0.0131185,
-0.227656,
-0.63265,
0.220762,
-0.342846,
0.646847,
0.190869,
-0.596398,
-0.322308,
-0.547852,
-0.25219,
-0.0896083,
-0.557051,
0.0857188,
-0.653339,
-0.198697,
0.722325,
0.207182,
0.770074,
0.0618574,
-0.387242,
-0.8898,
0.220662,
0.0601296,
0.345356,
0.116472,
-0.413678,
-0.366937,
0.0242246,
0.341369,
-0.342046,
-0.30857,
-0.874563,
-0.0550973,
0.0788554,
-0.521073,
0.696714,
-0.605619,
0.218579,
-0.218222,
0.235771,
-0.329399,
0.0434349,
-0.429292,
-0.573423,
-0.077274,
0.149521,
-0.100386,
-0.730904,
-0.083788,
-0.829879,
-0.0842079,
0.270395,
-0.532563,
-0.504889,
-0.0232014,
-0.697558,
-0.704406,
0.0525002,
0.0146612,
0.0280071,
0.539883,
0.152355,
-0.139273,
0.0115816,
-0.756595,
0.609891,
0.289721,
0.673467,
0.235074,
0.377706,
-0.0602864,
-0.197875,
-0.128373,
-0.797014,
-0.577414,
-0.471446,
0.0665318,
-0.592965,
-0.375485,
0.172038,
-0.919754,
-0.803949,
-0.132888,
0.496895,
0.214569,
-0.802907,
0.0152511,
-0.487781,
0.360388,
-0.793047,
-0.830491,
-0.0451235,
-0.0351477,
0.10735,
0.218711,
-0.641426,
0.50958,
0.256474,
-1.09345,
0.559581,
-0.0691612,
-0.828267,
0.258329,
0.196959,
-0.217411,
-0.409293,
0.22446,
-0.561032,
-0.24323,
-0.0792217,
-0.477684,
-0.573356,
-0.108174,
-0.0574692,
0.183708,
-0.234554,
-0.263193,
0.357277,
-0.438512,
0.228145,
0.376561,
0.630816,
-0.475743,
-0.759912,
-0.584743,
-0.471749,
0.535692,
-1.11432,
-0.537624,
0.0157023,
-0.0123239,
0.142074,
-0.0189727,
-0.00345345,
-0.271291,
-0.817145,
0.570116,
-0.0670263,
0.595178,
0.227691,
-0.70262,
-0.428096,
-0.56209,
0.189631,
-0.0203966,
-0.435395,
0.508115,
-0.041229,
-0.512352,
0.35829,
-0.652367,
-0.934015,
-0.00414951,
0.120291,
0.28945,
-0.613342,
-0.174288,
0.039524,
-0.679496,
0.252621,
0.801783,
0.15825,
-0.487779,
-0.33694,
-0.324706,
-0.694043,
-0.783402,
-0.914803,
0.690719,
-0.137711,
-0.214183,
-0.442506,
-0.174909,
-0.0439636,
-0.259813,
0.0473938,
-0.378793,
-0.0367397,
-0.592873,
-0.0134176,
-0.000677986,
-0.215925,
0.0555482,
-0.562555,
-0.392132,
0.360467,
0.188611,
-0.839372,
-0.840087,
0.106687,
0.298555,
0.189612,
-0.338652,
-0.515191,
-0.439092,
-0.635813,
-0.590605,
0.123225,
-0.256622,
-0.578081,
-0.874722,
-0.0882053,
0.286346,
0.105736,
0.00464052,
-0.218809,
-0.793946,
-0.245293,
-0.404212,
-0.231258,
0.289605,
-0.277198,
-0.46356,
-0.00907367,
-0.193298,
0.241582,
0.334979,
-0.0598896,
-0.467079,
0.2934,
0.241642,
-0.191238,
0.238052,
0.292098,
-0.603111,
0.229623,
-0.876993,
0.201866,
-0.729463,
-0.514904,
0.121691,
-1.22558,
-0.252,
-0.889466,
-0.183238,
0.0439298,
-0.113574,
-0.31755,
-0.095984,
-0.872013,
-0.339575,
0.546,
0.616777,
-0.749159,
0.028853,
0.302148,
0.303073,
-0.876348,
-0.283707,
0.966796,
-0.353674,
0.117664,
0.387655,
0.181467,
0.221436,
0.591466,
-0.20622,
0.229496,
-0.290201,
-0.55241,
0.155557,
-0.875791,
-0.415227,
-0.0855967,
-0.0151906,
-0.604239,
-0.234651,
-0.416137,
-0.113306,
-0.264001,
0.248436,
-0.27551,
0.053334,
0.628787,
-0.360635,
-0.0870624,
0.39806,
-0.396589,
0.332829,
-0.608282,
-0.243544,
-0.374637,
-0.707015,
-0.978585,
0.243396,
0.171584,
0.329733,
0.0146886,
-0.275855,
0.123861,
0.48432,
-1.23843,
-0.281163,
0.360595,
-1.05165,
-0.0364449,
-0.671819,
-0.125213,
0.00107305,
-0.0512374,
0.260138,
-0.00861938,
-0.183141,
-0.45581,
-0.0631979,
0.073304,
-0.171364,
-1.0525,
0.222937,
0.444279,
-0.232286,
-0.35395,
0.0738362,
-0.0110016,
-0.367599,
0.40404,
0.376535,
-0.110396,
0.575328,
-0.42764,
0.186907,
0.173904,
0.242958,
0.216299,
-0.770242,
-0.195236,
-0.679884,
-0.764989,
-0.601564,
0.251978,
0.147955,
0.335278,
-0.111396,
0.0204824,
-0.0934493,
-0.154147,
0.967136,
-0.63282,
-0.510266,
-0.336749,
-0.203391,
-0.497134,
0.0614317,
0.679266,
-0.455475,
-1.15352,
0.665763,
-0.23146,
-0.289102,
-0.980492,
0.365622,
-1.01108,
-0.440637,
-0.635544,
-0.15774,
-0.398033,
0.704217,
-0.954862,
-0.898148,
0.180628,
-0.202262,
-0.939111,
-0.63764,
-0.84188,
-0.77055,
0.120701,
-0.416647,
-0.500301,
0.370583,
-0.177454,
0.23141,
-0.0761119,
-0.48295,
-0.104428,
-0.252979,
0.125057,
-0.838848,
-0.791774,
-0.0933478,
0.233794,
0.35757,
-0.967823,
0.266156,
-0.443586,
0.890081,
0.146012,
-0.163941,
0.406022,
0.308274,
-0.779048,
0.473334,
-0.0616028,
0.436326,
0.0523782,
-0.717702,
-0.626473,
-0.712175,
-1.2397,
0.363566,
0.299637,
-0.162122,
-1.0706,
0.0523431,
-0.301267,
0.141095,
0.222727,
-0.328646,
-0.788698,
-0.464053,
0.0497986,
0.228484,
0.88394,
-0.422959,
-0.527437,
-0.380359,
0.361015,
0.346978,
-0.447149,
-0.179791,
0.300744,
-0.632889,
0.810819,
-0.390763,
-0.653488,
0.363235,
-0.0550756,
0.0242135,
0.303297,
-0.42491,
-0.366572,
0.223212,
0.190853,
0.0167067,
-0.728831,
-0.333993,
-1.28784,
0.0426518,
-0.336816,
0.378592,
0.225132,
-0.172698,
-0.117489,
-0.908079,
-0.846789,
0.565232,
-0.719135,
0.921753,
-0.453348,
0.124899,
0.113385,
-0.415972,
-0.793531,
-0.201622,
0.159978,
-0.570192,
-0.403513,
-0.350506,
-0.144218,
-0.111003,
-0.359701,
-0.0305596,
0.108635,
-0.757863,
-0.174878,
-0.0666271,
-0.361897,
-0.0375651,
0.486584,
-0.344675,
-0.267685,
-0.0375098,
-0.246381,
-0.547638,
0.164361,
-0.235177,
-0.519405,
-0.177206,
0.245063,
-0.231174,
-0.0513936,
-0.29509,
-0.322608,
0.295081,
0.611698,
-0.225503,
0.666912,
0.260741,
-0.619644,
-0.292071,
0.194123,
0.290666,
-0.622289,
-0.323328,
0.160658,
-0.0411404,
-0.824989,
-0.340981,
0.0564519,
0.227858,
-0.16532,
0.246202,
0.251306,
-0.376896,
1.08596,
0.0749879,
0.212697,
0.0473408,
-0.162266,
0.951523,
-0.420274,
-0.0658231,
0.0975493,
-0.944077,
0.335821,
-0.716542,
0.0542232,
0.343624,
-0.260585,
0.471171,
0.159467,
-0.416355,
-0.700438,
-0.412372,
-0.131806,
0.690143,
-0.0403569,
-0.752856,
-0.537054,
-0.0436583,
-1.16335,
0.599867,
0.128272,
0.0932236,
-0.454476,
0.209877,
0.127268,
-0.456741,
0.378808,
0.374535,
-0.0869606,
0.147453,
0.581487,
-0.165234,
-0.00282704,
-0.23438,
-0.0646836,
-0.883853,
-0.263838,
-0.512962,
-0.00377533,
-0.781518,
0.181074,
-0.680339,
-0.544316,
-0.404271,
0.150425,
-0.413211,
0.235606,
-0.136206,
-0.436661,
-0.0249677,
-0.841793,
-0.104718,
-0.590744,
0.0915882,
-0.372121,
0.10795,
0.287706,
0.391575,
-0.64753,
-0.987898,
-0.575518,
0.184895,
0.831159,
-1.35872,
-0.329117,
-0.271205,
-0.917877,
0.122112,
-0.446913,
-0.0397461,
-0.166314,
0.404833,
-0.603053,
-0.256311,
0.262704,
-0.877891,
-0.164608,
-0.149558,
-0.440694,
0.240735,
-0.176166,
-0.829703,
-0.891778,
0.730643,
0.381403,
-0.264454,
-0.309598,
0.171876,
0.39592,
0.0968341,
-0.461877,
-0.325698,
0.360394,
-0.863326,
0.144697,
-0.145782,
-0.137098,
-0.256494,
-0.427843,
-0.146985,
-0.17338,
-0.0369336,
-0.0626275,
0.473045,
-0.932136,
-0.0319727,
-0.731467,
-0.843953,
-0.362431,
0.425737,
0.0208008,
-0.19938,
-0.113784,
-0.0774434,
-0.762736,
0.333046,
-0.128751,
-0.316877,
-0.462452,
-0.638067,
-0.755537,
-0.326333,
-0.18954,
-0.66741,
0.0407822,
0.260168,
0.135389,
0.0567546,
-0.346145,
-0.338549,
-0.365035,
0.103638,
-0.599713,
0.750851,
-0.0995103,
0.489405,
0.559601,
0.0963184,
-0.633569,
0.257698,
-0.617019,
0.29618,
0.0465856,
-1.1405,
-0.753461,
0.533902,
-0.672148,
-0.0741723,
-0.0468284,
-0.0475373,
-0.730285,
0.621723,
-0.238567,
-0.189499,
0.506878,
0.695435,
-0.266712,
0.156853,
0.369927,
-0.673456,
-0.394978,
-0.984544,
-0.680393,
0.356324,
0.696938,
-0.736285,
0.0521167,
-0.396773,
-0.13978,
-0.387587,
-0.172239,
-0.11399,
0.57449,
-0.60274,
0.325864,
-0.493816,
0.125819,
-0.0595912,
0.271983,
0.0718281,
-0.54363,
-0.289752,
0.319732,
0.306603,
0.163807,
-0.362427,
-0.523641,
